sample_id,reliability_score,has_halving,has_doubling,num_halving_segments,num_doubling_segments,halving_segments_json,doubling_segments_json,double_subtype_json,ratio_used_json,actual_mean_ratio_json,duration_sec_json,ceiling_used_json,baseline_strategy
clean_000240,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000241,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000242,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000243,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000244,99.041664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000245,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000246,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000247,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000248,99.3125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000249,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000250,99.875,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2645, ""end_idx"": 2677, ""duration_sec"": 8.0, ""ratio_used"": 0.4829, ""sigma_used"": 2.5112, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 138.0, ""mean_noisy_value"": 73.015, ""actual_mean_ratio"": 0.4801}]",[],[],[0.4829],[0.4801],[8.0],[],feature_optimized
clean_000251,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 698, ""end_idx"": 728, ""duration_sec"": 7.5, ""ratio_used"": 0.5476, ""sigma_used"": 1.6511, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 142.0, ""mean_noisy_value"": 79.971, ""actual_mean_ratio"": 0.5483}]",[],[],[0.5476],[0.5483],[7.5],[],feature_optimized
clean_000252,99.583336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000253,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000254,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000255,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000256,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000257,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000258,99.104164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000259,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1518, ""end_idx"": 1536, ""duration_sec"": 4.5, ""ratio_used"": 0.531, ""sigma_used"": 2.5473, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 145.0, ""mean_noisy_value"": 90.327, ""actual_mean_ratio"": 0.5255}]",[],[],[0.531],[0.5255],[4.5],[],feature_optimized
clean_000260,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000261,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000262,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000263,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000264,99.020836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000265,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000266,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000267,99.270836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000268,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000269,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000270,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000271,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000272,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000273,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000274,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000275,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000276,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000277,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000278,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000279,99.479164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000280,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000281,99.354164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000282,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000283,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000284,99.416664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000285,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000286,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000287,99.395836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000288,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000289,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000290,99.6875,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2989, ""end_idx"": 3017, ""duration_sec"": 7.0, ""ratio_used"": 0.5278, ""sigma_used"": 2.8727, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 130.429, ""mean_noisy_value"": 76.359, ""actual_mean_ratio"": 0.5259}]",[],[],[0.5278],[0.5259],[7.0],[],feature_optimized
clean_000291,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000292,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000293,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000294,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000295,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000296,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000297,99.0625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000298,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000299,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000300,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000301,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000302,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000303,99.479164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000304,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000305,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1132, ""end_idx"": 1151, ""duration_sec"": 4.75, ""ratio_used"": 0.4898, ""sigma_used"": 2.7888, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 151.0, ""mean_noisy_value"": 82.96, ""actual_mean_ratio"": 0.4923}]",[],[],[0.4898],[0.4923],[4.75],[],feature_optimized
clean_000306,99.1875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000307,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000308,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000309,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000310,99.354164,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 4741, ""end_idx"": 4756, ""duration_sec"": 3.75, ""ratio_used"": 0.509, ""sigma_used"": 1.7767, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 140.0, ""mean_noisy_value"": 80.855, ""actual_mean_ratio"": 0.5113}]",[],[],[0.509],[0.5113],[3.75],[],feature_optimized
clean_000311,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000312,99.520836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000313,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000314,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000315,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000316,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000317,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000318,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000319,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000320,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000321,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000322,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000323,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000324,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000325,99.270836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000326,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000327,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000328,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000329,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000330,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000331,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000332,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000333,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000334,99.25,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000335,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000336,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000337,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000338,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000339,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000340,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000341,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000342,99.25,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000343,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000344,99.1875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000345,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000346,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000347,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000348,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3151, ""end_idx"": 3182, ""duration_sec"": 7.75, ""ratio_used"": 0.5369, ""sigma_used"": 2.8995, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 138.0, ""mean_noisy_value"": 78.039, ""actual_mean_ratio"": 0.5371}]",[],[],[0.5369],[0.5371],[7.75],[],feature_optimized
clean_000349,99.416664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000350,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000351,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000352,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000353,99.958336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1366, ""end_idx"": 1389, ""duration_sec"": 5.75, ""ratio_used"": 0.4962, ""sigma_used"": 2.9034, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 152.0, ""mean_noisy_value"": 78.427, ""actual_mean_ratio"": 0.4947}]",[],[],[0.4962],[0.4947],[5.75],[],feature_optimized
clean_000354,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000355,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000356,99.5,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000357,99.729164,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1054, ""end_idx"": 1073, ""duration_sec"": 4.75, ""ratio_used"": 0.4959, ""sigma_used"": 2.3457, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 144.0, ""mean_noisy_value"": 74.996, ""actual_mean_ratio"": 0.4948}]",[],[],[0.4959],[0.4948],[4.75],[],feature_optimized
clean_000358,99.25,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000359,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000360,99.145836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000361,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000362,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000363,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000364,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000365,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000366,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000367,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000368,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000369,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000370,99.3125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000371,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000372,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000373,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000374,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000375,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000376,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000377,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000378,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000379,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000380,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000381,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000382,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000383,99.145836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000384,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1550, ""end_idx"": 1566, ""duration_sec"": 4.0, ""ratio_used"": 0.4842, ""sigma_used"": 2.8226, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 123.688, ""mean_noisy_value"": 71.173, ""actual_mean_ratio"": 0.481}]",[],[],[0.4842],[0.481],[4.0],[],feature_optimized
clean_000385,99.166664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000386,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000387,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000388,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000389,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000390,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000391,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000392,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000393,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000394,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000395,99.354164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000396,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 302, ""end_idx"": 323, ""duration_sec"": 5.25, ""ratio_used"": 0.5497, ""sigma_used"": 2.9694, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 150.0, ""mean_noisy_value"": 88.565, ""actual_mean_ratio"": 0.5426}]",[],[],[0.5497],[0.5426],[5.25],[],feature_optimized
clean_000397,99.895836,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3098, ""end_idx"": 3121, ""duration_sec"": 5.75, ""ratio_used"": 0.5062, ""sigma_used"": 1.6316, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 138.0, ""mean_noisy_value"": 78.898, ""actual_mean_ratio"": 0.5101}]",[],[],[0.5062],[0.5101],[5.75],[],feature_optimized
clean_000398,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000399,99.041664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000400,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000401,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000402,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000403,99.0625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000404,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000405,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000406,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000407,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000408,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000409,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000410,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000411,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000412,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000413,99.4375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2079, ""end_idx"": 2104, ""duration_sec"": 6.25, ""ratio_used"": 0.4825, ""sigma_used"": 2.176, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 139.0, ""mean_noisy_value"": 70.97, ""actual_mean_ratio"": 0.4839}]",[],[],[0.4825],[0.4839],[6.25],[],feature_optimized
clean_000414,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000415,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000416,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000417,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000418,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000419,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000420,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000421,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000422,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000423,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000424,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000425,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000426,99.145836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000427,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000428,99.916664,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 817, ""end_idx"": 869, ""duration_sec"": 13.0, ""ratio_used"": 1.9586, ""sigma_used"": 3.0579, ""transition_len_points"": 2, ""ceiling_used"": 225.837, ""mean_baseline"": 142.0, ""mean_noisy_value"": 220.892, ""actual_mean_ratio"": 1.5778}]","[""clipped""]",[1.9586],[1.5778],[13.0],[225.837],feature_optimized
clean_000429,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 858, ""end_idx"": 881, ""duration_sec"": 5.75, ""ratio_used"": 0.5452, ""sigma_used"": 2.4412, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 139.0, ""mean_noisy_value"": 85.87, ""actual_mean_ratio"": 0.5568}]",[],[],[0.5452],[0.5568],[5.75],[],feature_optimized
clean_000430,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3811, ""end_idx"": 3823, ""duration_sec"": 3.0, ""ratio_used"": 0.5349, ""sigma_used"": 1.6911, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 141.0, ""mean_noisy_value"": 88.157, ""actual_mean_ratio"": 0.5351}]",[],[],[0.5349],[0.5351],[3.0],[],feature_optimized
clean_000431,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000432,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000433,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000434,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000435,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000436,99.354164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000437,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000438,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000439,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000440,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000441,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000442,100.0,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 1038, ""end_idx"": 1055, ""duration_sec"": 4.25, ""ratio_used"": 2.0263, ""sigma_used"": 3.8306, ""transition_len_points"": 2, ""ceiling_used"": 232.581, ""mean_baseline"": 124.0, ""mean_noisy_value"": 217.146, ""actual_mean_ratio"": 1.8624}]","[""clipped""]",[2.0263],[1.8624],[4.25],[232.581],feature_optimized
clean_000443,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000444,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000445,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000446,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000447,99.458336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2867, ""end_idx"": 2926, ""duration_sec"": 14.75, ""ratio_used"": 0.5228, ""sigma_used"": 2.292, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 141.0, ""mean_noisy_value"": 75.68, ""actual_mean_ratio"": 0.5204}]",[],[],[0.5228],[0.5204],[14.75],[],feature_optimized
clean_000448,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000449,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000450,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_000451,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
